timestamp_sec,raw_value,normalized_value,ammeter_type
0.0581979699927615,138.35306099484345,138.35306099484345,entes
0.6555575069942279,103.48262242531318,103.48262242531318,entes
1.1260248479957227,64.36205765129242,64.36205765129242,entes
1.551298638994922,54.888422143042945,54.888422143042945,entes
2.0437867869914044,39.81386996192543,39.81386996192543,entes
2.5868994429911254,48.453066104986476,48.453066104986476,entes
3.10316645099374,160.426883549617,160.426883549617,entes
3.617047122999793,32.38858707288686,32.38858707288686,entes
4.140185434996965,16.9573850799465,16.9573850799465,entes
4.546657671002322,96.31765394684072,96.31765394684072,entes
